uc010pwa.1	ENSP00000355632
uc001csu.2	ENSP00000412733
uc002eyn.1	ENSP00000261772
uc004fcm.2	ENSP00000471541
uc009yyw.1	ENSP00000396304
uc010kug.2	ENSP00000466864
uc003hpm.2	ENSP00000264343
uc003ytt.2	ENSP00000378784
uc003aib.2	ENSP00000444691
uc011kcj.1	ENSP00000297001
uc002zaq.2	ENSP00000354995
uc001vyw.2	ENSP00000452006
uc004ebf.2	ENSP00000471407
uc001nur.3	ENSP00000414002
uc010wfl.1	ENSP00000414056
uc001kmj.2	ENSP00000360214
uc003wud.1	ENSP00000436777
uc002rbv.3	ENSP00000155926
uc003uiu.2	ENSP00000413575
uc002ugo.2	ENSP00000354089
uc003iaw.2	ENSP00000309095
uc011dtq.1	ENSP00000409259
uc003eml.2	ENSP00000296266
uc010syl.1	ENSP00000408889
uc002bed.1	ENSP00000261751
uc002xms.2	ENSP00000361942
uc001jhs.3	ENSP00000348089
uc002gpy.2	ENSP00000342222
uc001kym.2	ENSP00000263054
uc003wij.3	ENSP00000419558
uc010pvr.1	ENSP00000404550
uc001yoi.3	ENSP00000450894
uc001shn.2	ENSP00000257857
uc003fxb.1	ENSP00000394105
uc011chb.1	ENSP00000280612
uc002vxf.2	ENSP00000289175
uc010ilx.2	ENSP00000474560
uc002unx.2	ENSP00000341159
uc001wzq.2	ENSP00000303424
uc003qct.1	ENSP00000357032
uc002azb.1	ENSP00000268099
uc003egy.3	ENSP00000418403
uc003tpn.2	ENSP00000381790
uc002adg.2	ENSP00000373937
uc001hvk.1	ENSP00000340759
uc011akm.1	ENSP00000331242
uc002hjc.2	ENSP00000412840
uc003uog.3	ENSP00000400101
uc001fvv.3	ENSP00000357048
uc001mju.2	ENSP00000314910
uc002rpp.1	ENSP00000233099
uc001gcl.3	ENSP00000397181
uc001swt.2	ENSP00000261263
uc003osn.1	ENSP00000377723
uc010xqc.1	ENSP00000470210
uc003ktk.2	ENSP00000327504
uc003hxo.2	ENSP00000389957
uc002zdd.1	ENSP00000291554
uc002sxa.2	ENSP00000398987
uc010ysg.1	ENSP00000441705
uc003mhi.3	ENSP00000325174
uc001tur.1	ENSP00000449841
uc004eni.2	ENSP00000427427
uc001nvg.1	ENSP00000408864
uc003jdz.1	ENSP00000342952
uc003vau.2	ENSP00000344242
uc002icj.2	ENSP00000464813
uc010cyb.1	ENSP00000465437
uc001gpn.1	ENSP00000356527
uc003fgp.3	ENSP00000417540
uc002bxh.2	ENSP00000452823
uc002gfg.1	ENSP00000346412
uc011lef.1	ENSP00000431846
uc010uio.1	ENSP00000261889
uc001wnx.2	ENSP00000392859
uc002vzi.2	ENSP00000270357
uc010cwh.2	ENSP00000367194
uc002whe.2	ENSP00000369810
uc002xfd.1	ENSP00000380455
uc001pww.2	ENSP00000345289
uc003oxh.2	ENSP00000393161
uc002hjf.3	ENSP00000299977
uc010rdt.1	ENSP00000432394
uc010iry.2	ENSP00000427569
uc001gck.2	ENSP00000356886
uc003kns.2	ENSP00000314638
uc011ekv.1	ENSP00000391879
uc011hbo.1	ENSP00000299367
uc002ulc.1	ENSP00000416340
uc002ucq.2	ENSP00000364607
uc002qai.2	ENSP00000375660
uc010hhz.2	ENSP00000428004
uc002qnd.2	ENSP00000292069
uc010ari.1	ENSP00000441640
uc001gvx.2	ENSP00000356299
uc003ins.2	ENSP00000260010
uc001wrq.2	ENSP00000280979
uc003njo.2	ENSP00000352442
uc003hee.2	ENSP00000265403
uc003bdi.2	ENSP00000266254
uc003kxl.1	ENSP00000325190
uc002egf.1	ENSP00000378180
uc002qsn.2	ENSP00000196551
uc002cth.2	ENSP00000337816
uc003lkc.1	ENSP00000428288
uc010hxe.2	ENSP00000405708
uc001thx.2	ENSP00000376703
uc001vdi.2	ENSP00000367533
uc003isc.1	ENSP00000427653
uc001mpm.2	ENSP00000250024
uc002xbi.1	ENSP00000262873
uc003dxz.2	ENSP00000377511
uc002jru.1	ENSP00000293230
uc002rxp.2	ENSP00000384211
uc002uwo.2	ENSP00000400787
uc001ngo.3	ENSP00000409733
uc010iic.2	ENSP00000393557
uc001jha.3	ENSP00000320563
uc010zcw.1	ENSP00000194871
uc001qmy.1	ENSP00000439697
uc002pnd.2	ENSP00000325708
uc011lln.1	ENSP00000439424
uc010aaa.2	ENSP00000218548
uc011fsq.1	ENSP00000366233
uc004cuk.2	ENSP00000370139
uc001rgk.2	ENSP00000379310
uc003xmj.2	ENSP00000305919
uc001nzy.2	ENSP00000349238
uc001xxw.1	ENSP00000452143
uc002azp.3	ENSP00000378438
uc004eqr.1	ENSP00000360705
uc001mol.3	ENSP00000227157
uc001fqi.1	ENSP00000357179
uc003dpi.1	ENSP00000377825
uc001fvx.2	ENSP00000294785
uc009zqb.2	ENSP00000448209
uc002adi.2	ENSP00000345530
uc001boq.2	ENSP00000363065
uc001tms.2	ENSP00000331933
uc002vry.3	ENSP00000305877
uc003npz.2	ENSP00000365847
uc003jde.2	ENSP00000305244
uc001jev.2	ENSP00000341674
uc001lsj.1	ENSP00000380553
uc004exl.3	ENSP00000298556
uc003dco.2	ENSP00000273596
uc010bos.2	ENSP00000404110
uc011bfy.1	ENSP00000440085
uc002ndw.2	ENSP00000248071
uc002zjo.2	ENSP00000392066
uc009ylv.2	ENSP00000263773
uc003pkc.2	ENSP00000428511
uc003kku.2	ENSP00000426417
uc002tgt.1	ENSP00000338374
uc002rvg.2	ENSP00000378330
uc002gfq.2	ENSP00000007699
uc010kzs.2	ENSP00000399528
uc003xoc.2	ENSP00000430368
uc002msz.1	ENSP00000393416
uc003ejp.2	ENSP00000265056
uc002orq.1	ENSP00000339568
uc002sjx.2	ENSP00000264093
uc001rok.1	ENSP00000331470
uc011alb.1	ENSP00000371747
uc002lfh.1	ENSP00000464554
uc011fpa.1	ENSP00000363964
uc010qig.1	ENSP00000378756
uc001fkc.2	ENSP00000349078
uc001oek.2	ENSP00000312318
uc010yqo.1	ENSP00000441931
uc001wty.3	ENSP00000384817
uc011ghp.1	ENSP00000391123
uc011ert.1	ENSP00000416471
uc002lvg.2	ENSP00000221494
uc002pvv.1	ENSP00000323328
uc010qlr.1	ENSP00000361408
uc003cjo.2	ENSP00000273158
uc003ngi.2	ENSP00000462355
uc001buw.2	ENSP00000362684
uc001oxm.2	ENSP00000431166
uc010zcj.1	ENSP00000438397
uc010kyn.2	ENSP00000417069
uc011dnn.1	ENSP00000392669
uc010uwc.1	ENSP00000391596
uc001kgn.1	ENSP00000345118
uc011gnj.1	ENSP00000363700
uc010peb.1	ENSP00000398222
uc002ebq.2	ENSP00000287497
uc004cww.2	ENSP00000340082
uc002mnr.1	ENSP00000342114
uc003jtw.2	ENSP00000274327
uc003ttz.2	ENSP00000332595
uc011imz.1	ENSP00000352656
uc010ppl.1	ENSP00000356317
uc010ryp.1	ENSP00000464740
uc010ibq.2	ENSP00000426115
uc004acw.1	ENSP00000254835
uc010lga.2	ENSP00000393876
uc010gjy.1	ENSP00000279068
uc010rsj.1	ENSP00000431149
uc001sxq.1	ENSP00000367963
uc011ckf.1	ENSP00000438017
uc010skr.1	ENSP00000338510
uc001fxa.2	ENSP00000357013
uc001mdn.3	ENSP00000419704
uc001jcr.2	ENSP00000335586
uc003zbr.1	ENSP00000304151
uc002qhr.1	ENSP00000459762
uc010zxp.1	ENSP00000439974
uc001xxy.2	ENSP00000337353
uc003alf.2	ENSP00000402679
uc009zql.2	ENSP00000445481
uc003mmt.2	ENSP00000330200
uc003qql.1	ENSP00000356133
uc010csy.1	ENSP00000466508
uc002wme.3	ENSP00000368305
uc010zni.1	ENSP00000407213
uc002cyc.2	ENSP00000379894
uc011las.1	ENSP00000445558
uc001evd.2	ENSP00000341743
uc009xoo.2	ENSP00000390713
uc003wib.2	ENSP00000328531
uc004cxq.1	ENSP00000369465
uc003yjj.1	ENSP00000342667
uc002gwm.3	ENSP00000378914
uc010qdr.1	ENSP00000439321
uc011gfh.1	ENSP00000411948
uc001ecf.2	ENSP00000417140
uc010jti.2	ENSP00000229729
uc001rdd.3	ENSP00000439761
uc001txu.2	ENSP00000380643
uc011lfb.1	ENSP00000267974
uc011hld.1	ENSP00000365894
uc002jey.2	ENSP00000325713
uc002mst.3	ENSP00000345333
uc001lhv.1	ENSP00000376509
uc003fjd.2	ENSP00000351068
uc003hwk.2	ENSP00000378283
uc011mxe.1	ENSP00000471213
uc003cck.2	ENSP00000394214
uc010zwn.1	ENSP00000440498
uc010toe.1	ENSP00000334409
uc002kxx.2	ENSP00000451516
uc011mws.1	ENSP00000468887
uc004cys.2	ENSP00000354871
uc001vkm.2	ENSP00000314546
uc002tvr.2	ENSP00000241391
uc002tls.2	ENSP00000386714
uc010tnr.1	ENSP00000439562
uc003gsz.2	ENSP00000398778
uc001ano.1	ENSP00000383706
uc001buy.2	ENSP00000337825
uc004dbg.2	ENSP00000368460
uc002mca.3	ENSP00000222033
uc010nhv.2	ENSP00000366182
uc001gnt.2	ENSP00000356579
uc001sli.3	ENSP00000338034
uc002ocp.2	ENSP00000368165
uc003ynl.3	ENSP00000402652
uc010xhq.1	ENSP00000445992
uc003bcn.3	ENSP00000333680
uc003swg.2	ENSP00000258729
uc003crq.2	ENSP00000254480
uc003wza.2	ENSP00000324127
uc001uik.2	ENSP00000245255
uc003vrx.2	ENSP00000376840
uc004dhf.2	ENSP00000474744
uc002cwt.2	ENSP00000391637
uc001kek.2	ENSP00000371126
uc002lpo.2	ENSP00000215582
uc001wwr.2	ENSP00000307423
uc010whv.1	ENSP00000411250
uc002luh.2	ENSP00000473571
uc010hyy.2	ENSP00000405611
uc001lbl.1	ENSP00000376708
uc004brs.3	ENSP00000362381
uc010oiw.1	ENSP00000439071
uc001fab.2	ENSP00000357776
uc010dfx.2	ENSP00000334849
uc003xgq.2	ENSP00000428452
uc002qog.2	ENSP00000353491
uc003fke.2	ENSP00000419656
uc002bjn.2	ENSP00000261721
uc003lce.2	ENSP00000265191
uc001ycz.3	ENSP00000348068
uc001joe.1	ENSP00000341727
uc004cum.1	ENSP00000302312
uc001vsx.2	ENSP00000364709
uc004efe.2	ENSP00000453704
uc001iyt.2	ENSP00000344365
uc001ktg.1	ENSP00000359181
uc002xgq.2	ENSP00000362724
uc011dso.1	ENSP00000378452
uc003cwz.1	ENSP00000413115
uc002tkx.1	ENSP00000263238
uc002niv.2	ENSP00000252809
uc001thi.2	ENSP00000396234
uc003ftu.2	ENSP00000306276
uc002cty.1	ENSP00000459520
uc002aom.2	ENSP00000300107
uc002fzr.2	ENSP00000460190
uc001hda.1	ENSP00000356113
uc002rdg.2	ENSP00000333018
uc001iwv.3	ENSP00000379317
uc003zvq.2	ENSP00000444138
uc002szn.3	ENSP00000377114
uc011fkv.1	ENSP00000414711
uc010yol.1	ENSP00000378234
uc003htd.3	ENSP00000415576
uc010fui.2	ENSP00000389916
uc002slv.3	ENSP00000366789
uc003cff.2	ENSP00000373272
uc003kuk.2	ENSP00000296666
uc001qkr.2	ENSP00000382537
uc010xpc.1	ENSP00000467501
uc003hje.3	ENSP00000348596
uc001hyx.2	ENSP00000355518
uc001wzr.2	ENSP00000245457
uc003lqo.2	ENSP00000261796
uc003qoe.2	ENSP00000384537
uc002exl.1	ENSP00000396538
uc010jzk.1	ENSP00000381727
uc010ipj.2	ENSP00000349629
uc010bxt.2	ENSP00000441018
uc001uns.2	ENSP00000371973
uc002ykq.3	ENSP00000383404
uc010poy.1	ENSP00000375845
uc002opl.3	ENSP00000301141
uc003czq.2	ENSP00000378575
uc001sws.2	ENSP00000266673
uc002wjj.2	ENSP00000369080
uc003dew.2	ENSP00000386593
uc001sgb.2	ENSP00000304185
uc010xuh.1	ENSP00000438145
uc004fbw.2	ENSP00000359534
uc002sph.3	ENSP00000386304
uc002ydv.1	ENSP00000346692
uc010pzw.1	ENSP00000381050
uc001qrk.2	ENSP00000469350
uc010bhc.2	ENSP00000456365
uc001nlr.3	ENSP00000435789
uc011htu.1	ENSP00000364949
uc010hhr.2	ENSP00000326432
uc011lee.1	ENSP00000411012
uc001fyj.2	ENSP00000356978
uc002nlc.2	ENSP00000269932
uc003oju.3	ENSP00000192788
uc004eav.2	ENSP00000471979
uc002cou.2	ENSP00000210187
uc010snk.1	ENSP00000378325
uc011bdv.1	ENSP00000381760
uc003pao.3	ENSP00000353953
uc001vhf.2	ENSP00000367198
uc001amp.1	ENSP00000367125
uc010rdw.1	ENSP00000389564
uc003jav.2	ENSP00000323816
uc010auw.2	ENSP00000348068
uc010dfj.2	ENSP00000268942
uc001sor.1	ENSP00000408979
uc004bws.1	ENSP00000361658
uc001hfy.2	ENSP00000383744
uc003int.2	ENSP00000340979
uc001zkt.2	ENSP00000396511
uc011fej.1	ENSP00000396431
uc010hhy.2	ENSP00000401565
uc010vnj.1	ENSP00000387707
uc003pop.3	ENSP00000302599
uc001dns.2	ENSP00000359474
uc002oxn.3	ENSP00000471692
uc002dli.2	ENSP00000261374
uc004btb.2	ENSP00000362159
uc002nix.2	ENSP00000472290
uc004bfe.1	ENSP00000259335
uc002cto.2	ENSP00000449483
uc003ken.3	ENSP00000321326
uc002pnk.2	ENSP00000221498
uc011hcw.1	ENSP00000449676
uc001gan.2	ENSP00000271450
uc002jrv.1	ENSP00000468559
uc010cgh.1	ENSP00000438399
uc003tav.2	ENSP00000222823
uc001lge.1	ENSP00000394416
uc011fhe.1	ENSP00000364855
uc011kpm.1	ENSP00000323527
uc001quz.3	ENSP00000299698
uc002vkm.2	ENSP00000375939
uc010umt.1	ENSP00000453084
uc001kut.2	ENSP00000359022
uc001oft.2	ENSP00000309629
uc001rgh.2	ENSP00000450246
uc003obg.1	ENSP00000449365
uc002epk.3	ENSP00000337119
uc001jjx.1	ENSP00000378801
uc011fxv.1	ENSP00000412456
uc001tqs.2	ENSP00000443068
uc004cmp.2	ENSP00000340474
uc011dvb.1	ENSP00000438788
uc001xrb.2	ENSP00000451413
uc011htp.1	ENSP00000364967
uc001ceq.2	ENSP00000440865
uc002ama.2	ENSP00000261879
uc010nzy.1	ENSP00000440688
uc010rlr.1	ENSP00000408390
uc001nfg.3	ENSP00000346956
uc001tmp.2	ENSP00000228437
uc004cjv.2	ENSP00000446414
uc002ziv.2	ENSP00000380805
uc002giw.1	ENSP00000254846
uc011bfz.1	ENSP00000440085
uc001cre.1	ENSP00000243182
uc003zzc.2	ENSP00000401019
uc004blo.2	ENSP00000310827
uc001xal.3	ENSP00000394165
uc002xer.1	ENSP00000340954
uc002ndt.2	ENSP00000263384
uc001rdu.1	ENSP00000445880
uc001mxa.1	ENSP00000434761
uc001trn.3	ENSP00000380779
uc001ffw.2	ENSP00000401303
uc002xjs.1	ENSP00000442290
uc004apd.2	ENSP00000386135
uc001mlb.2	ENSP00000433208
uc003flx.2	ENSP00000419010
uc002lnk.2	ENSP00000350188
uc002mfi.2	ENSP00000245903
uc001jdr.1	ENSP00000379027
uc003czs.2	ENSP00000346068
uc002jnm.3	ENSP00000245539
uc003vgd.2	ENSP00000402292
uc011gmh.1	ENSP00000363809
uc002nlf.1	ENSP00000326693
uc001hwv.2	ENSP00000351852
uc001hya.1	ENSP00000437040
uc003ftg.2	ENSP00000355324
uc011mgd.1	ENSP00000333725
uc002nki.1	ENSP00000402697
uc003psc.3	ENSP00000357998
uc002wei.2	ENSP00000371347
uc001yna.3	ENSP00000216288
uc010aua.1	ENSP00000472226
uc003kwj.2	ENSP00000368394
uc002rwd.3	ENSP00000234420
uc002eun.3	ENSP00000219172
uc010izf.2	ENSP00000441913
uc002lgp.3	ENSP00000372326
uc011hsj.1	ENSP00000365081
uc002lyu.2	ENSP00000378481
uc001rnc.2	ENSP00000351066
uc010uol.1	ENSP00000444078
uc009yvi.1	ENSP00000377049
uc003ips.2	ENSP00000466873
uc010scq.1	ENSP00000443763
uc003hyq.2	ENSP00000312288
uc010upe.1	ENSP00000443752
uc001cqp.3	ENSP00000311095
uc003kft.2	ENSP00000255192
uc002tdl.2	ENSP00000387096
uc001dvm.2	ENSP00000359058
uc002vvk.1	ENSP00000168148
uc003ltx.2	ENSP00000366942
uc011hcy.1	ENSP00000449100
uc003flj.1	ENSP00000388190
uc002vqq.1	ENSP00000386404
uc001cgi.1	ENSP00000423756
uc010ujg.1	ENSP00000381991
uc003ckg.2	ENSP00000379506
uc002fmi.2	ENSP00000405259
uc002qov.2	ENSP00000221735
uc003zli.2	ENSP00000370303
uc001biz.2	ENSP00000340543
uc011mvc.1	ENSP00000435108
uc004fjw.2	ENSP00000472559
uc001nkr.1	ENSP00000278407
uc011icr.1	ENSP00000393241
uc003nvu.1	ENSP00000365018
uc010dcp.2	ENSP00000400245
uc011eyw.1	ENSP00000324222
uc003fem.3	ENSP00000264381
uc001wns.2	ENSP00000382369
uc003uks.2	ENSP00000443476
uc003mmw.1	ENSP00000355059
uc002pon.3	ENSP00000246794
uc002jui.1	ENSP00000313479
uc003haa.2	ENSP00000423325
uc002uyk.3	ENSP00000387278
uc002ihv.2	ENSP00000253407
uc001zat.2	ENSP00000411258
uc003vqi.2	ENSP00000348996
uc001jbf.2	ENSP00000363551
uc001kbh.2	ENSP00000361366
uc004dma.2	ENSP00000365606
uc002mtv.3	ENSP00000404127
uc001wsa.3	ENSP00000250457
uc002htp.2	ENSP00000225474
uc011gkp.1	ENSP00000414731
uc009znt.2	ENSP00000406773
uc010ucc.1	ENSP00000444896
uc002lqg.2	ENSP00000355385
uc003ehk.2	ENSP00000291478
uc003drs.3	ENSP00000423950
uc001ecy.2	ENSP00000441065
uc003jpl.1	ENSP00000231009
uc001rdc.3	ENSP00000392270
uc010vpj.1	ENSP00000438959
uc010zlt.1	ENSP00000328553
uc001urv.2	ENSP00000370408
uc011gbg.1	ENSP00000393712
uc011bry.1	ENSP00000411253
uc004ftw.2	ENSP00000306549
uc002yrb.2	ENSP00000384309
uc001gun.3	ENSP00000444621
uc004cbh.2	ENSP00000376921
uc003fqr.2	ENSP00000287611
uc003emi.1	ENSP00000424873
uc010aqs.1	ENSP00000419881
uc010wah.1	ENSP00000427614
uc011hqv.1	ENSP00000372991
uc011lhr.1	ENSP00000443497
uc011ikt.1	ENSP00000383261
uc002sor.2	ENSP00000473441
uc002zuq.3	ENSP00000407925
uc002fhl.3	ENSP00000367815
uc002rrm.2	ENSP00000368080
uc001uyi.2	ENSP00000368664
uc010tkf.1	ENSP00000334876
uc003csu.2	ENSP00000351242
uc010uru.1	ENSP00000398606
uc003xlc.2	ENSP00000429932
uc001fxd.2	ENSP00000357008
uc003kzt.2	ENSP00000297156
uc010xmu.1	ENSP00000394821
uc011ezt.1	ENSP00000406981
uc003app.3	ENSP00000380400
uc002feo.1	ENSP00000310015
uc003drx.2	ENSP00000182096
uc001qrz.2	ENSP00000472534
uc010gma.2	ENSP00000385044
uc002jfc.2	ENSP00000400717
uc001qqk.2	ENSP00000439547
uc011ghj.1	ENSP00000412310
uc004aax.2	ENSP00000366936
uc001qyt.2	ENSP00000228251
uc010qop.1	ENSP00000386988
uc001nlc.1	ENSP00000278422
uc004bzn.2	ENSP00000361469
uc003wfh.2	ENSP00000417470
uc003smq.2	ENSP00000385015
uc002xyc.2	ENSP00000398687
uc009zrh.2	ENSP00000335096
uc010zyn.1	ENSP00000438855
uc002lpp.2	ENSP00000349428
uc003fkt.2	ENSP00000372005
uc004ajy.2	ENSP00000365958
uc001mte.3	ENSP00000368403
uc002wne.2	ENSP00000334105
uc004baz.1	ENSP00000364013
uc010jpv.2	ENSP00000445552
uc001odq.1	ENSP00000353879
uc003apo.3	ENSP00000380400
uc010key.2	ENSP00000404866
uc001kea.2	ENSP00000361097
uc010ffn.1	ENSP00000386545
uc001itl.2	ENSP00000365113
uc009ype.2	ENSP00000279206
uc003ftk.2	ENSP00000354781
uc003vko.2	ENSP00000324882
uc010wij.1	ENSP00000443846
uc010xlp.1	ENSP00000397131
uc002anq.2	ENSP00000300069
uc002ins.1	ENSP00000225648
uc009yub.2	ENSP00000339918
uc003srp.3	ENSP00000265577
uc002xxd.1	ENSP00000379250
uc001kbl.2	ENSP00000361355
uc011djc.1	ENSP00000417705
uc002ljz.2	ENSP00000381058
uc001voj.1	ENSP00000365567
uc003joy.2	ENSP00000296585
uc002bqc.2	ENSP00000353655
uc010qwm.1	ENSP00000397890
uc001fzz.2	ENSP00000356965
uc003tvl.2	ENSP00000340668
uc001jov.1	ENSP00000346120
uc002crp.1	ENSP00000459051
uc010wla.1	ENSP00000437480
uc002pgo.2	ENSP00000452841
uc004eew.2	ENSP00000362217
uc001bva.2	ENSP00000362665
uc010bdl.2	ENSP00000440413
uc011kvm.1	ENSP00000393399
uc010deh.2	ENSP00000460989
uc003tnv.2	ENSP00000381854
uc010ktx.2	ENSP00000385478
uc004fbz.2	ENSP00000470584
uc003frz.2	ENSP00000376253
uc011hat.1	ENSP00000364978
uc001luk.2	ENSP00000384022
uc001aoe.1	ENSP00000366854
uc003soi.3	ENSP00000395538
uc003jkk.3	ENSP00000406266
uc003gil.1	ENSP00000372120
uc001sga.2	ENSP00000293379
uc011cag.1	ENSP00000444146
uc003mux.2	ENSP00000369773
uc002pbl.3	ENSP00000375804
uc010xmg.1	ENSP00000446166
uc010tsx.1	ENSP00000397712
uc001umz.3	ENSP00000348521
uc001iib.2	ENSP00000369717
uc004fbt.2	ENSP00000285879
uc003ljb.2	ENSP00000239449
uc002eaw.3	ENSP00000219794
uc002quo.2	ENSP00000461341
uc011htv.1	ENSP00000364949
uc010jag.2	ENSP00000424798
uc011lqa.1	ENSP00000429359
uc003qkh.2	ENSP00000400060
uc001ofy.3	ENSP00000309953
uc001fbw.1	ENSP00000357709
uc003kxi.2	ENSP00000265335
uc001uqy.2	ENSP00000282344
uc011awg.1	ENSP00000411941
uc010kde.2	ENSP00000384867
uc001ogj.1	ENSP00000307850
uc010xtp.1	ENSP00000438261
uc001osf.2	ENSP00000298229
uc004fkw.1	ENSP00000471031
uc011enu.1	ENSP00000401121
uc002qex.2	ENSP00000460244
uc010jwi.2	ENSP00000362842
uc003cvt.2	ENSP00000321584
uc003ilm.3	ENSP00000296550
uc001eyf.1	ENSP00000418408
uc001uhu.2	ENSP00000266771
uc010fiv.2	ENSP00000366036
uc002wnw.2	ENSP00000254958
uc003unx.2	ENSP00000397070
uc004etq.3	ENSP00000360302
uc003sqp.1	ENSP00000351974
uc002kqr.2	ENSP00000466783
uc001cjp.2	ENSP00000461969
uc002eld.2	ENSP00000443176
uc003ibm.2	ENSP00000378030
uc011fia.1	ENSP00000379134
uc001lfy.2	ENSP00000357996
uc011cvi.1	ENSP00000424136
uc002lbh.3	ENSP00000442180
uc001dfl.1	ENSP00000359970
uc001ucl.2	ENSP00000440028
uc001vpf.2	ENSP00000365301
uc010ysx.1	ENSP00000436423
uc011ahr.1	ENSP00000405521
uc001aup.2	ENSP00000354371
uc010pvl.1	ENSP00000355779
uc001gbm.2	ENSP00000356921
uc003pep.1	ENSP00000377048
uc003cuy.1	ENSP00000296446
uc002oqn.2	ENSP00000348750
uc003ozk.3	ENSP00000360217
uc003dpg.2	ENSP00000374268
uc011lct.1	ENSP00000022615
uc002jio.2	ENSP00000376438
uc002mnw.3	ENSP00000384434
uc011axa.1	ENSP00000394252
uc003ieh.2	ENSP00000373390
uc003ncm.2	ENSP00000312304
uc010ypv.1	ENSP00000438144
uc001scw.2	ENSP00000329357
uc001eox.2	ENSP00000358329
uc001yve.2	ENSP00000453722
uc001rpb.2	ENSP00000447853
uc003mmf.1	ENSP00000312403
uc001qii.1	ENSP00000266383
uc002dva.1	ENSP00000310094
uc010ohi.1	ENSP00000432382
uc003osp.1	ENSP00000377723
uc002jsr.2	ENSP00000341543
uc011dbu.1	ENSP00000421396
uc003qep.2	ENSP00000435724
uc002amf.2	ENSP00000369681
uc001xra.2	ENSP00000238607
uc002fbl.1	ENSP00000368075
uc001oiv.2	ENSP00000432020
uc010zht.1	ENSP00000387293
uc003syb.2	ENSP00000386749
uc001quw.2	ENSP00000438004
uc003uxx.3	ENSP00000400884
uc002pbb.1	ENSP00000262891
uc010qbo.1	ENSP00000438884
uc011dwv.1	ENSP00000416492
uc001eib.2	ENSP00000358415
uc003lpe.1	ENSP00000367139
uc003upp.2	ENSP00000352925
uc003yhy.2	ENSP00000322802
uc003vsw.2	ENSP00000285968
uc002cxx.3	ENSP00000322716
uc001apy.2	ENSP00000344772
uc004dhm.2	ENSP00000475067
uc001rzt.2	ENSP00000378302
uc009zud.2	ENSP00000367368
uc001lxq.3	ENSP00000393251
uc002kvi.2	ENSP00000256906
uc002hyy.2	ENSP00000347178
uc002myu.2	ENSP00000466747
uc002oyl.3	ENSP00000400878
uc011bgf.1	ENSP00000418624
uc001qzz.2	ENSP00000379658
uc001ezl.2	ENSP00000357799
uc010dhm.1	ENSP00000402790
uc001mys.1	ENSP00000309270
uc010xfk.1	ENSP00000466489
uc010wzu.1	ENSP00000404700
uc001djr.2	ENSP00000359707
uc010wdp.1	ENSP00000407333
uc001ood.1	ENSP00000440968
uc001pyw.2	ENSP00000402457
uc003vnn.1	ENSP00000418192
uc001hey.2	ENSP00000356058
uc010tps.1	ENSP00000250377
uc010yky.1	ENSP00000388537
uc011dzu.1	ENSP00000442609
uc003axf.2	ENSP00000330382
uc003kwp.2	ENSP00000368303
uc003lur.2	ENSP00000274576
uc001bka.2	ENSP00000456966
uc010myr.1	ENSP00000337412
uc002lgs.2	ENSP00000256854
uc011mee.1	ENSP00000431726
uc003hyr.2	ENSP00000395167
uc011jhj.1	ENSP00000391438
uc002vmq.2	ENSP00000281821
uc002ocf.2	ENSP00000221891
uc002lbf.3	ENSP00000470476
uc011kmp.1	ENSP00000439188
uc001fwa.2	ENSP00000302189
uc004fkn.1	ENSP00000413436
uc003iap.3	ENSP00000398048
uc010dmj.2	ENSP00000470152
uc010syh.1	ENSP00000441659
uc002xos.1	ENSP00000361755
uc001yom.3	ENSP00000387303
uc003kle.1	ENSP00000369344
uc010ljv.2	ENSP00000445808
uc002rxn.2	ENSP00000367485
uc011hjq.1	ENSP00000436375
uc001zmo.1	ENSP00000342493
uc001wqn.1	ENSP00000443010
uc001rwh.3	ENSP00000450087
uc010sog.1	ENSP00000404263
uc001knk.2	ENSP00000377357
uc011ktt.1	ENSP00000386405
uc002azn.1	ENSP00000455313
uc010elw.1	ENSP00000366649
uc010rem.1	ENSP00000257818
uc010xla.1	ENSP00000411918
uc001eoj.2	ENSP00000463650
uc002kfb.3	ENSP00000462529
uc001myl.2	ENSP00000309532
uc001huv.2	ENSP00000355601
uc003nfm.2	ENSP00000230099
uc001oyj.2	ENSP00000318770
uc002ohx.2	ENSP00000329559
uc001qig.2	ENSP00000239830
uc003jfj.2	ENSP00000274217
uc010fcb.2	ENSP00000404156
uc003npd.2	ENSP00000365942
uc002vhj.2	ENSP00000416394
uc003acl.2	ENSP00000338457
uc010ner.2	ENSP00000438943
uc003wnd.1	ENSP00000252971
uc002ihq.2	ENSP00000253408
uc002fns.3	ENSP00000397313
uc001rxl.2	ENSP00000450163
uc001qxo.1	ENSP00000309124
uc003afu.2	ENSP00000380969
uc002ktq.2	ENSP00000261537
uc001jfe.1	ENSP00000427588
uc003yij.3	ENSP00000339529
uc009zey.1	ENSP00000403941
uc001gpj.1	ENSP00000411147
uc003odp.1	ENSP00000393241
uc001kin.2	ENSP00000352208
uc002trb.2	ENSP00000310092
uc010pfy.1	ENSP00000397986
uc011mhd.1	ENSP00000370878
uc003znc.3	ENSP00000327887
uc003qht.2	ENSP00000397157
uc010pcn.1	ENSP00000354669
uc010rfh.1	ENSP00000431391
uc009yjv.1	ENSP00000398241
uc010ogf.1	ENSP00000391336
uc003kop.1	ENSP00000281092
uc001zza.3	ENSP00000260433
uc011dxe.1	ENSP00000424309
uc010rmm.1	ENSP00000441658
uc010wao.1	ENSP00000441935
