Symbol	GeneId	tx
locus_13131	locus_13131	uc001tdb.1
locus_13143	locus_13143	uc001tfc.1
locus_13143	locus_13143	uc001tfd.2
locus_13144	locus_13144	uc009ztm.1
locus_13145	locus_13145	uc001tff.1
locus_13149	locus_13149	uc001tgo.1
locus_13152	locus_13152	uc001thg.1
locus_13175	locus_13175	uc001tlu.3
locus_13176	locus_13176	uc001tma.2
locus_13220	locus_13220	uc001tvk.1
locus_13220	locus_13220	uc001tvl.3
locus_13235	locus_13235	uc001txf.2
locus_13241	locus_13241	uc001tya.2
locus_13246	locus_13246	uc001tyk.1
locus_13283	locus_13283	uc001ugx.1
locus_13285	locus_13285	uc001uhg.3
locus_13285	locus_13285	uc001uhh.3
locus_13285	locus_13285	uc001uhi.3
locus_13286	locus_13286	uc001uhk.3
locus_13287	locus_13287	uc001uhn.2
locus_13288	locus_13288	uc001uho.2
locus_13293	locus_13293	uc001uig.1
locus_13293	locus_13293	uc001uih.1
locus_13296	locus_13296	uc001uiu.1
locus_13297	locus_13297	uc001uix.2
locus_13300	locus_13300	uc001ukd.1
locus_13306	locus_13306	uc010tci.1
locus_13307	locus_13307	uc010scw.1
locus_1330	locus_1330	uc003obd.1
locus_13312	locus_13312	uc001qim.1
locus_13312	locus_13312	uc009zdl.1
locus_13315	locus_13315	uc009zdo.1
locus_13317	locus_13317	uc001qjg.1
locus_13321	locus_13321	uc001qjy.2
locus_13325	locus_13325	uc009zdz.1
locus_13326	locus_13326	uc001qld.2
locus_13330	locus_13330	uc001qlr.1
locus_13332	locus_13332	uc001qlw.1
locus_13333	locus_13333	uc010sel.1
locus_13334	locus_13334	uc001qly.1
locus_13335	locus_13335	uc001qlz.2
locus_13336	locus_13336	uc001qma.1
locus_13337	locus_13337	uc001qmc.1
locus_13338	locus_13338	uc010sem.1
locus_13358	locus_13358	uc001qpq.1
locus_1336	locus_1336	uc003oci.1
locus_13373	locus_13373	uc001qsc.1
locus_13374	locus_13374	uc009zfm.2
locus_13383	locus_13383	uc001qtp.1
locus_13384	locus_13384	uc001qtq.1
locus_13388	locus_13388	uc010sgj.1
locus_13391	locus_13391	uc001quj.1
locus_13399	locus_13399	uc001qvm.1
locus_13401	locus_13401	uc009zgp.2
locus_13402	locus_13402	uc001qwb.1
locus_13412	locus_13412	uc001qya.1
locus_13414	locus_13414	uc001qzy.2
locus_13416	locus_13416	uc001rab.1
locus_1341	locus_1341	uc003odj.1
locus_13423	locus_13423	uc001rbb.3
locus_13424	locus_13424	uc001rbe.1
locus_13452	locus_13452	uc001rfu.1
locus_13456	locus_13456	uc001rhc.2
locus_13470	locus_13470	uc001rjo.1
locus_1347	locus_1347	uc011drg.1
locus_13483	locus_13483	uc001rmj.1
locus_13484	locus_13484	uc001rmk.1
locus_13484	locus_13484	uc009zjx.1
locus_13485	locus_13485	uc001rml.1
locus_13487	locus_13487	uc001rmp.1
locus_13493	locus_13493	uc001rop.2
locus_13497	locus_13497	uc001rpv.2
locus_134	locus_134	uc004dio.1
locus_13506	locus_13506	uc001rsg.3
locus_13506	locus_13506	uc010slv.1
locus_13510	locus_13510	uc001rsw.2
locus_13511	locus_13511	uc001rte.1
locus_13512	locus_13512	uc010smg.1
locus_13522	locus_13522	uc001rvm.2
locus_1353	locus_1353	uc003ogk.2
locus_13542	locus_13542	uc001rzb.1
locus_13549	locus_13549	uc009zme.1
locus_1354	locus_1354	uc011drx.1
locus_1355	locus_1355	uc011dry.1
locus_13567	locus_13567	uc001sdx.2
locus_1356	locus_1356	uc003ogq.1
locus_13572	locus_13572	uc001seo.2
locus_1357	locus_1357	uc003ogs.2
locus_13581	locus_13581	uc010sou.1
locus_1358	locus_1358	uc003ogt.2
locus_1359	locus_1359	uc003ogu.1
locus_13602	locus_13602	uc001shz.1
locus_1360	locus_1360	uc003ogw.2
locus_1361	locus_1361	uc003ogx.1
locus_13622	locus_13622	uc010sqv.1
locus_1362	locus_1362	uc003ogz.2
locus_13635	locus_13635	uc001sos.2
locus_1363	locus_1363	uc003oha.2
locus_13643	locus_13643	uc010ssc.1
locus_1364	locus_1364	uc003ohc.2
locus_13651	locus_13651	uc001srj.1
locus_13652	locus_13652	uc001srn.1
locus_13655	locus_13655	uc001srx.2
locus_13659	locus_13659	uc001ssh.1
locus_13659	locus_13659	uc001ssi.1
locus_13659	locus_13659	uc010sss.1
locus_13659	locus_13659	uc010sst.1
locus_1365	locus_1365	uc003ohd.2
locus_13660	locus_13660	uc001ssj.1
locus_13667	locus_13667	uc001stp.1
locus_13668	locus_13668	uc001stq.1
locus_1366	locus_1366	uc003ohe.2
locus_13670	locus_13670	uc001stv.1
locus_1367	locus_1367	uc003ohf.1
locus_13681	locus_13681	uc001svu.1
locus_13681	locus_13681	uc010stn.1
locus_13684	locus_13684	uc001svy.1
locus_13685	locus_13685	uc001svz.2
locus_1368	locus_1368	uc003ohj.2
locus_13694	locus_13694	uc001sxh.1
locus_1369	locus_1369	uc011drz.1
locus_13700	locus_13700	uc001syr.2
locus_13702	locus_13702	uc001szd.2
locus_13702	locus_13702	uc009zsg.1
locus_13706	locus_13706	uc001szh.2
locus_1370	locus_1370	uc003ohl.2
locus_13714	locus_13714	uc001tas.2
locus_13717	locus_13717	uc001tca.2
locus_1371	locus_1371	uc011dsa.1
locus_13727	locus_13727	uc001tdk.2
locus_13729	locus_13729	uc001tea.1
locus_1372	locus_1372	uc003ohn.2
locus_13730	locus_13730	uc001teb.2
locus_13735	locus_13735	uc001teq.2
locus_13735	locus_13735	uc001ter.1
locus_13735	locus_13735	uc001tes.2
locus_13735	locus_13735	uc009ztl.1
locus_13739	locus_13739	uc001tfb.2
locus_1373	locus_1373	uc003ohp.2
locus_13745	locus_13745	uc001tgv.1
locus_13746	locus_13746	uc001tgx.2
locus_13747	locus_13747	uc001tha.2
locus_1374	locus_1374	uc011dsb.1
locus_1375	locus_1375	uc003ohr.2
locus_13761	locus_13761	uc001tjv.2
locus_13769	locus_13769	uc001tkz.2
locus_1376	locus_1376	uc003ohs.2
locus_1377	locus_1377	uc003ohu.2
locus_1378	locus_1378	uc003ohv.2
locus_1379	locus_1379	uc011dsc.1
locus_13801	locus_13801	uc001trz.2
locus_1380	locus_1380	uc003ohw.2
locus_1381	locus_1381	uc003ohx.2
locus_13820	locus_13820	uc001tvs.1
locus_13821	locus_13821	uc001tvv.1
locus_1382	locus_1382	uc011dsd.1
locus_13836	locus_13836	uc001txn.1
locus_13837	locus_13837	uc001txs.1
locus_1383	locus_1383	uc003ohy.2
locus_13849	locus_13849	uc010szq.1
locus_1384	locus_1384	uc003ohz.2
locus_13850	locus_13850	uc001tzl.2
locus_1385	locus_1385	uc011dse.1
locus_1386	locus_1386	uc003oid.2
locus_1387	locus_1387	uc011dsf.1
locus_13882	locus_13882	uc001ugl.2
locus_13887	locus_13887	uc001uhl.2
locus_13887	locus_13887	uc001uhm.2
locus_13888	locus_13888	uc001uhp.1
locus_13889	locus_13889	uc001uhq.2
locus_13889	locus_13889	uc001uhr.2
locus_1388	locus_1388	uc011dsg.1
locus_13892	locus_13892	uc001uib.2
locus_13892	locus_13892	uc001uic.2
locus_13892	locus_13892	uc001uid.2
locus_13892	locus_13892	uc001uie.2
locus_13898	locus_13898	uc001uiy.2
locus_1389	locus_1389	uc003oie.2
locus_1390	locus_1390	uc003oif.2
locus_13910	locus_13910	uc001ukg.1
locus_13913	locus_13913	uc001ulg.1
locus_13918	locus_13918	uc003box.1
locus_1391	locus_1391	uc011dsh.1
locus_13922	locus_13922	uc003bpu.1
locus_13924	locus_13924	uc003bqe.1
locus_13924	locus_13924	uc010hcd.1
locus_13924	locus_13924	uc010hce.1
locus_13925	locus_13925	uc003bqo.1
locus_13926	locus_13926	uc003bqp.2
locus_1392	locus_1392	uc003oih.2
locus_1393	locus_1393	uc011dsi.1
locus_13948	locus_13948	uc003bwk.1
locus_1394	locus_1394	uc011dsj.1
locus_13950	locus_13950	uc003bwp.1
locus_13954	locus_13954	uc003bxo.2
locus_13955	locus_13955	uc003bxp.1
locus_13956	locus_13956	uc003bxq.1
locus_13957	locus_13957	uc003bxr.1
locus_1395	locus_1395	uc003oii.2
locus_13960	locus_13960	uc003byc.1
locus_13965	locus_13965	uc003bze.1
locus_13966	locus_13966	uc003bzf.3
locus_13966	locus_13966	uc003bzg.3
locus_13966	locus_13966	uc003bzh.3
locus_13967	locus_13967	uc003bzk.1
locus_1396	locus_1396	uc011dsk.1
locus_1397	locus_1397	uc003oik.2
locus_13987	locus_13987	uc003cdf.1
locus_1398	locus_1398	uc003oil.1
locus_13990	locus_13990	uc003cdo.2
locus_13990	locus_13990	uc011awq.1
locus_13990	locus_13990	uc011awr.1
locus_13990	locus_13990	uc011aws.1
locus_13990	locus_13990	uc011awt.1
locus_13994	locus_13994	uc003cdz.1
locus_13996	locus_13996	uc003cej.1
locus_1399	locus_1399	uc003oim.2
locus_14009	locus_14009	uc003che.2
locus_1400	locus_1400	uc003oin.2
locus_14020	locus_14020	uc003ckb.2
locus_14021	locus_14021	uc003cke.3
locus_14022	locus_14022	uc003ckf.2
locus_14023	locus_14023	uc010hib.1
locus_14036	locus_14036	uc011azx.1
locus_14036	locus_14036	uc011azy.1
locus_14041	locus_14041	uc003cor.2
locus_14045	locus_14045	uc003cpd.1
locus_14053	locus_14053	uc011ban.1
locus_14053	locus_14053	uc011bao.1
locus_14082	locus_14082	uc011bcb.1
locus_14083	locus_14083	uc003cvo.1
locus_14099	locus_14099	uc003cxd.1
locus_14099	locus_14099	uc010hkv.1
locus_14110	locus_14110	uc003cyi.1
locus_14136	locus_14136	uc011bee.1
locus_14137	locus_14137	uc010hmf.2
locus_14145	locus_14145	uc003dfw.1
locus_14147	locus_14147	uc003dgd.2
locus_14156	locus_14156	uc003dhk.1
locus_14169	locus_14169	uc003djn.2
locus_14177	locus_14177	uc003dkz.2
locus_14179	locus_14179	uc003dld.3
locus_14179	locus_14179	uc003dle.3
locus_14179	locus_14179	uc010hno.2
locus_14179	locus_14179	uc010hnp.2
locus_14197	locus_14197	uc003dou.2
locus_14200	locus_14200	uc003dpb.1
locus_14200	locus_14200	uc003dpc.2
locus_14209	locus_14209	uc003dqi.2
locus_14216	locus_14216	uc003dro.1
locus_1423	locus_1423	uc010jwl.1
locus_14241	locus_14241	uc003dxs.1
locus_1424	locus_1424	uc010jwm.1
locus_14251	locus_14251	uc003dzv.2
locus_14259	locus_14259	uc003ebh.1
locus_14264	locus_14264	uc011biu.1
locus_14272	locus_14272	uc003edb.1
locus_14279	locus_14279	uc003eeb.1
locus_14290	locus_14290	uc003efx.1
locus_14293	locus_14293	uc010hrq.1
locus_14309	locus_14309	uc003eit.1
locus_14311	locus_14311	uc003eiw.1
locus_14315	locus_14315	uc003ejj.2
locus_14316	locus_14316	uc003ejk.2
locus_14324	locus_14324	uc011bkr.1
locus_14330	locus_14330	uc003emc.1
locus_14339	locus_14339	uc003eoc.1
locus_1433	locus_1433	uc003oob.1
locus_14344	locus_14344	uc003epl.2
locus_14345	locus_14345	uc003epo.2
locus_14364	locus_14364	uc003esv.1
locus_14374	locus_14374	uc003euj.1
locus_1437	locus_1437	uc010jxd.2
locus_14410	locus_14410	uc003ezs.1
locus_14411	locus_14411	uc003ezu.1
locus_14414	locus_14414	uc003fah.1
locus_14421	locus_14421	uc003fax.1
locus_14423	locus_14423	uc003fbc.2
locus_14427	locus_14427	uc003fbw.1
locus_14430	locus_14430	uc003fcw.1
locus_14430	locus_14430	uc003fcy.1
locus_14436	locus_14436	uc003feh.2
locus_14439	locus_14439	uc003fel.2
locus_14454	locus_14454	uc003fgn.1
locus_14464	locus_14464	uc003fif.1
locus_14468	locus_14468	uc003fja.1
locus_14469	locus_14469	uc003fjb.1
locus_14469	locus_14469	uc003fjc.1
locus_1446	locus_1446	uc003oqk.1
locus_14471	locus_14471	uc003fjj.2
locus_14483	locus_14483	uc003fma.1
locus_14500	locus_14500	uc003fqd.1
locus_14509	locus_14509	uc003frr.1
locus_14519	locus_14519	uc003fto.1
locus_14521	locus_14521	uc003ftp.3
locus_14527	locus_14527	uc003fub.1
locus_14534	locus_14534	uc011bsy.1
locus_14535	locus_14535	uc011bsz.1
locus_14536	locus_14536	uc011bta.1
locus_14537	locus_14537	uc003fus.1
locus_14543	locus_14543	uc003fwf.1
locus_14547	locus_14547	uc010iag.1
locus_14554	locus_14554	uc003fxi.2
locus_14563	locus_14563	uc003boy.1
locus_14567	locus_14567	uc003bpo.1
locus_14574	locus_14574	uc003bqj.1
locus_14579	locus_14579	uc003brl.2
locus_14586	locus_14586	uc003bsv.1
locus_14592	locus_14592	uc003bup.1
locus_14592	locus_14592	uc003buq.1
locus_14603	locus_14603	uc003bwe.1
locus_14611	locus_14611	uc010hec.1
locus_14616	locus_14616	uc003byo.1
locus_14623	locus_14623	uc003bzo.1
locus_14626	locus_14626	uc003can.2
locus_14629	locus_14629	uc003caz.1
locus_14631	locus_14631	uc003cbg.2
locus_14636	locus_14636	uc003ccf.2
locus_14647	locus_14647	uc010hfp.2
locus_14662	locus_14662	uc011axz.1
locus_14669	locus_14669	uc011ayg.1
locus_14700	locus_14700	uc003clt.1
locus_14705	locus_14705	uc003cmm.3
locus_14705	locus_14705	uc003cmn.3
locus_14709	locus_14709	uc011azu.1
locus_14710	locus_14710	uc003cmy.1
locus_14714	locus_14714	uc011azz.1
locus_14736	locus_14736	uc003cpw.1
locus_14741	locus_14741	uc003cqw.1
locus_14744	locus_14744	uc003cri.2
locus_14751	locus_14751	uc003cuz.1
locus_14769	locus_14769	uc003cys.1
locus_14787	locus_14787	uc003dde.2
locus_1480	locus_1480	uc011dvo.1
locus_14817	locus_14817	uc003dku.1
locus_14825	locus_14825	uc003dly.1
locus_14826	locus_14826	uc003dmi.1
locus_14827	locus_14827	uc003dml.2
locus_14830	locus_14830	uc003dnb.2
locus_14830	locus_14830	uc003dnc.2
locus_14835	locus_14835	uc003dog.2
locus_14836	locus_14836	uc003dot.2
locus_14838	locus_14838	uc003dpd.1
locus_14842	locus_14842	uc003dpn.1
locus_14844	locus_14844	uc003dpu.2
locus_14844	locus_14844	uc003dpv.2
locus_14846	locus_14846	uc010hoi.1
locus_14847	locus_14847	uc003dqh.1
locus_14849	locus_14849	uc003dqm.1
locus_14850	locus_14850	uc003dqo.2
locus_1485	locus_1485	uc003oxm.2
locus_14861	locus_14861	uc011bgq.1
locus_14877	locus_14877	uc003dtq.2
locus_14885	locus_14885	uc003duy.1
locus_1488	locus_1488	uc003oye.2
locus_14895	locus_14895	uc003dvu.2
locus_14898	locus_14898	uc003dwh.1
locus_14900	locus_14900	uc003dwj.2
locus_14906	locus_14906	uc003dxm.2
locus_14916	locus_14916	uc003dyv.2
locus_14926	locus_14926	uc003ebe.1
locus_14928	locus_14928	uc003ebo.1
locus_14931	locus_14931	uc003ebv.2
locus_14932	locus_14932	uc003eca.2
locus_1493	locus_1493	uc003oys.2
locus_14942	locus_14942	uc003edp.2
locus_14961	locus_14961	uc003egk.2
locus_14966	locus_14966	uc003eiq.2
locus_14966	locus_14966	uc003eir.2
locus_14969	locus_14969	uc003eje.1
locus_14972	locus_14972	uc003eji.1
locus_14979	locus_14979	uc003ekl.1
locus_14980	locus_14980	uc003ekp.2
locus_14983	locus_14983	uc003eku.1
locus_14984	locus_14984	uc003ekv.1
locus_14985	locus_14985	uc003ekw.1
locus_14986	locus_14986	uc003ekx.1
locus_14987	locus_14987	uc003eky.1
locus_14988	locus_14988	uc003ekz.1
locus_14998	locus_14998	uc003ena.1
locus_14998	locus_14998	uc003enb.1
locus_1501	locus_1501	uc003pae.1
locus_15027	locus_15027	uc003erk.1
locus_15028	locus_15028	uc003erl.1
locus_15030	locus_15030	uc003ern.2
locus_15047	locus_15047	uc003eub.2
locus_1504	locus_1504	uc003paj.1
locus_15054	locus_15054	uc003eve.1
locus_15059	locus_15059	uc003ewf.1
locus_1505	locus_1505	uc010jzo.2
locus_15066	locus_15066	uc010hvg.1
locus_15067	locus_15067	uc003exi.1
locus_15084	locus_15084	uc003fag.1
locus_15095	locus_15095	uc003fck.2
locus_15099	locus_15099	uc003fcz.1
locus_1509	locus_1509	uc003pas.1
locus_1509	locus_1509	uc003pat.1
locus_1509	locus_1509	uc003pau.1
locus_15101	locus_15101	uc011boz.1
locus_15102	locus_15102	uc003fdk.2
locus_15103	locus_15103	uc003fdp.1
locus_15106	locus_15106	uc003fdu.2
locus_15109	locus_15109	uc003feg.2
locus_15111	locus_15111	uc003ffc.2
locus_15111	locus_15111	uc003ffd.2
locus_15125	locus_15125	uc003fiq.1
locus_15125	locus_15125	uc003fir.2
locus_15125	locus_15125	uc003fis.2
locus_15125	locus_15125	uc010hwx.1
locus_15127	locus_15127	uc003fiz.1
locus_15136	locus_15136	uc011bqi.1
locus_1513	locus_1513	uc003pcc.1
locus_15140	locus_15140	uc003fky.2
locus_15141	locus_15141	uc003fkz.2
locus_15144	locus_15144	uc003fln.1
locus_15145	locus_15145	uc003flo.2
locus_15146	locus_15146	uc003flq.1
locus_1515	locus_1515	uc003pce.2
locus_15167	locus_15167	uc003fpe.2
locus_15171	locus_15171	uc010hyn.1
locus_15171	locus_15171	uc010hyo.1
locus_15185	locus_15185	uc003frl.2
locus_15189	locus_15189	uc003fru.1
locus_1518	locus_1518	uc011dxb.1
locus_15202	locus_15202	uc003fua.1
locus_15203	locus_15203	uc003fug.2
locus_15206	locus_15206	uc003fux.1
locus_15206	locus_15206	uc011btd.1
locus_15208	locus_15208	uc003fvw.1
locus_15209	locus_15209	uc011bts.1
locus_15209	locus_15209	uc011btt.1
locus_15211	locus_15211	uc003fwk.1
locus_15212	locus_15212	uc003fwo.1
locus_15219	locus_15219	uc003fxj.1
locus_15220	locus_15220	uc003fxq.2
locus_15221	locus_15221	uc011buh.1
locus_15227	locus_15227	uc003fza.2
locus_15228	locus_15228	uc003fzb.1
locus_15229	locus_15229	uc003fzc.2
locus_15230	locus_15230	uc003fzd.1
locus_15231	locus_15231	uc011bur.1
locus_15232	locus_15232	uc002frg.2
locus_15232	locus_15232	uc010cjm.1
locus_15237	locus_15237	uc002frx.1
locus_15244	locus_15244	uc002ftq.2
locus_15253	locus_15253	uc002fvf.2
locus_1525	locus_1525	uc003pdp.2
locus_15264	locus_15264	uc002fyg.1
locus_15280	locus_15280	uc002gbf.1
locus_15280	locus_15280	uc002gbg.1
locus_15285	locus_15285	uc002gcm.2
locus_1528	locus_1528	uc003pea.1
locus_1531	locus_1531	uc010kai.2
locus_1532	locus_1532	uc011dxv.1
locus_15333	locus_15333	uc002gjx.1
locus_15334	locus_15334	uc010cnq.1
locus_15345	locus_15345	uc002gml.1
locus_15348	locus_15348	uc002gnc.1
locus_15351	locus_15351	uc002gnl.1
locus_15351	locus_15351	uc002gnm.1
locus_15385	locus_15385	uc002gtt.1
locus_15387	locus_15387	uc010vxz.1
locus_15388	locus_15388	uc010vya.1
locus_15396	locus_15396	uc002gvb.1
locus_15398	locus_15398	uc002gvi.1
locus_15406	locus_15406	uc010vzg.1
locus_15407	locus_15407	uc002gwx.2
locus_15408	locus_15408	uc010cqz.2
locus_15409	locus_15409	uc002gwy.2
locus_15410	locus_15410	uc010vzi.1
locus_15411	locus_15411	uc002gxe.2
locus_15412	locus_15412	uc002gxg.2
locus_15413	locus_15413	uc010vzj.1
locus_15414	locus_15414	uc010vzk.1
locus_15415	locus_15415	uc002gxh.2
locus_15416	locus_15416	uc002gxi.2
locus_15417	locus_15417	uc002gxj.1
locus_15418	locus_15418	uc010vzl.1
locus_15419	locus_15419	uc010vzm.1
locus_15420	locus_15420	uc010vzn.1
locus_15421	locus_15421	uc010vzo.1
locus_15422	locus_15422	uc010vzp.1
locus_15423	locus_15423	uc010vzq.1
locus_15424	locus_15424	uc010vzr.1
locus_15425	locus_15425	uc010vzs.1
locus_15426	locus_15426	uc010vzt.1
locus_15427	locus_15427	uc010vzu.1
locus_15428	locus_15428	uc010vzv.1
locus_15429	locus_15429	uc010vzw.1
locus_1542	locus_1542	uc003pgp.1
locus_1542	locus_1542	uc003pgq.2
locus_15430	locus_15430	uc002gxw.2
locus_15431	locus_15431	uc002gxx.2
locus_15432	locus_15432	uc002gxy.2
locus_15433	locus_15433	uc002gyb.1
locus_15434	locus_15434	uc002gyc.2
locus_15435	locus_15435	uc002gyd.1
locus_15436	locus_15436	uc010crb.1
locus_15437	locus_15437	uc002gyg.1
locus_15437	locus_15437	uc002gyh.1
locus_15438	locus_15438	uc002gyi.1
locus_15439	locus_15439	uc002gyj.2
locus_15440	locus_15440	uc002gyk.1
locus_15444	locus_15444	uc002gyy.3
locus_15447	locus_15447	uc002gzb.1
locus_15448	locus_15448	uc002gzc.1
locus_15450	locus_15450	uc002gzg.2
locus_15462	locus_15462	uc002hbs.1
locus_15472	locus_15472	uc002hdf.2
locus_15473	locus_15473	uc002hdl.2
locus_15477	locus_15477	uc002hec.1
locus_1547	locus_1547	uc003phr.2
locus_15482	locus_15482	uc002hew.1
locus_1548	locus_1548	uc010kbd.1
locus_15492	locus_15492	uc002hgd.1
locus_15495	locus_15495	uc010wbv.1
locus_15506	locus_15506	uc002hhw.1
locus_15515	locus_15515	uc002hil.2
locus_15525	locus_15525	uc002hkq.2
locus_15528	locus_15528	uc002hkz.1
locus_15529	locus_15529	uc002khr.2
locus_1552	locus_1552	uc003piv.1
locus_15530	locus_15530	uc002hlc.2
locus_15532	locus_15532	uc002hln.1
locus_15533	locus_15533	uc010wcw.1
locus_15534	locus_15534	uc002hlq.2
locus_15536	locus_15536	uc002hmf.2
locus_15537	locus_15537	uc002hmh.2
locus_15538	locus_15538	uc002hmi.2
locus_15539	locus_15539	uc002hmn.2
locus_15540	locus_15540	uc002hmp.1
locus_15541	locus_15541	uc002hmq.2
locus_15553	locus_15553	uc002hps.2
locus_15554	locus_15554	uc002hpt.1
locus_15555	locus_15555	uc002hpu.2
locus_15556	locus_15556	uc002hpv.1
locus_15559	locus_15559	uc010wdo.1
locus_15566	locus_15566	uc002hrb.1
locus_15567	locus_15567	uc002hrd.1
locus_15568	locus_15568	uc002hre.1
locus_15568	locus_15568	uc002hrf.1
locus_15589	locus_15589	uc010cxa.1
locus_15591	locus_15591	uc002huv.2
locus_15599	locus_15599	uc002hwo.1
locus_15634	locus_15634	uc010wia.1
locus_15661	locus_15661	uc010wjo.1
locus_15662	locus_15662	uc010wjp.1
locus_15669	locus_15669	uc002ike.2
locus_15675	locus_15675	uc010wkj.1
locus_15676	locus_15676	uc010wkk.1
locus_15685	locus_15685	uc002imi.2
locus_15691	locus_15691	uc002inu.2
locus_15699	locus_15699	uc002iot.1
locus_15707	locus_15707	uc010dbn.1
locus_15711	locus_15711	uc010wmk.1
locus_15721	locus_15721	uc002ist.1
locus_15723	locus_15723	uc002isy.2
locus_15726	locus_15726	uc002itt.1
locus_1572	locus_1572	uc003pmm.2
locus_15733	locus_15733	uc002iuo.2
locus_15736	locus_15736	uc010dck.1
locus_15747	locus_15747	uc002ivz.2
locus_15747	locus_15747	uc002iwa.2
locus_15747	locus_15747	uc002iwb.2
locus_15747	locus_15747	uc002iwc.2
locus_15747	locus_15747	uc010dct.1
locus_15747	locus_15747	uc010dcu.1
locus_15747	locus_15747	uc010dcv.1
locus_15750	locus_15750	uc002ixb.2
locus_15760	locus_15760	uc002iye.1
locus_15761	locus_15761	uc010woq.1
locus_15769	locus_15769	uc010wpb.1
locus_15774	locus_15774	uc002jaj.1
locus_15774	locus_15774	uc002jak.2
locus_1579	locus_1579	uc003pnx.1
locus_15804	locus_15804	uc010dfd.1
locus_15806	locus_15806	uc002jil.2
locus_15807	locus_15807	uc002jim.2
locus_15810	locus_15810	uc002jit.1
locus_15838	locus_15838	uc002jok.2
locus_15848	locus_15848	uc002jqy.1
locus_15849	locus_15849	uc002jrb.1
locus_15860	locus_15860	uc002jtf.2
locus_15866	locus_15866	uc002jtz.2
locus_15867	locus_15867	uc002jua.1
locus_15868	locus_15868	uc010wto.1
locus_1586	locus_1586	uc003ppd.1
locus_15877	locus_15877	uc002jvt.1
locus_15880	locus_15880	uc002jwz.2
locus_15883	locus_15883	uc002jxf.1
locus_1588	locus_1588	uc003ppu.3
locus_15893	locus_15893	uc002jyx.1
locus_15896	locus_15896	uc002jzw.1
locus_1589	locus_1589	uc003pqb.1
locus_1589	locus_1589	uc003pqc.2
locus_15900	locus_15900	uc002kav.1
locus_1593	locus_1593	uc003pqz.2
locus_15943	locus_15943	uc010vqt.1
locus_15944	locus_15944	uc010vqu.1
locus_15946	locus_15946	uc002fuc.1
locus_15967	locus_15967	uc010vry.1
locus_15975	locus_15975	uc002fxw.1
locus_15982	locus_15982	uc002fyz.2
locus_15984	locus_15984	uc002fzn.1
locus_15992	locus_15992	uc002gay.1
locus_15993	locus_15993	uc002gba.2
locus_15994	locus_15994	uc002gbb.2
locus_15995	locus_15995	uc002gbd.2
locus_1599	locus_1599	uc003psf.1
locus_16011	locus_16011	uc002gdy.1
locus_16012	locus_16012	uc010vtj.1
locus_16018	locus_16018	uc002gey.1
locus_16033	locus_16033	uc010cno.1
locus_1603	locus_1603	uc003pso.1
locus_1603	locus_1603	uc003psp.1
locus_1603	locus_1603	uc003psq.2
locus_1603	locus_1603	uc003psr.1
locus_1606	locus_1606	uc003pta.1
locus_16071	locus_16071	uc002gmz.2
